id,cp,ville,adresse,lat,lon,dist_km,pop
93000007,93000,Bobigny,19 Avenue Jean Jaurès,48.90007,2.44138,11.98,R
94210001,94210,Saint-Maur-des-Fossés,31 Avenue du Bac,48.79654,2.50656,12.02,R
92600003,92600,ASNIèRES-SUR-SEINE,272 Avenue des Gresillons,48.91951,2.31326,12.03,R
92400007,92400,COURBEVOIE,133 Boulevard de Verdun,48.9048,2.25646,12.04,R
92000024,92000,NANTERRE,265 AV GEORGES CLEMENCEAU,48.886,2.222,12.06,R
91200005,91200,Athis-Mons,38 Avenue de Morangis,48.70587,2.36834,12.07,R
91200006,91200,ATHIS MONS,38 AV DE MORANGIS,48.706,2.369,12.07,R
92400019,92400,COURBEVOIE,133 BOULEVARD DE VERDUN,48.905,2.256,12.07,R
92600009,92600,Asnières-sur-Seine,272 AVENUE DES GRESILLONS,48.92,2.313,12.08,R
94450001,94450,LIMEIL-BREVANNES,1bis AVENUE Gabriel peri,48.75536,2.48431,12.11,R
94450004,94450,Limeil-Brévannes,1 BIS AV GABRIEL PERI,48.755,2.484,12.11,R
92000022,92000,NANTERRE,265 AV GEORGES CLEMENCEAU,48.8858,2.21993,12.16,R
92600007,92600,ASNIèRES-SUR-SEINE,96 Avenue d'Argenteuil,48.915,2.283,12.17,R
92250001,92250,La Garenne-Colombes,10 Boulevard de la République,48.90581,2.2538,12.24,R
93000009,93000,Bobigny,53 Avenue Henri Barbusse,48.90872,2.42796,12.25,A
94370003,94370,Sucy-en-Brie,1 Rue de Paris,48.773,2.5,12.25,R
92230007,92230,GENNEVILLIERS,113 Avenue Laurent Cély,48.92082,2.30617,12.28,R
92230010,92230,GENNEVILLIERS,113 AV LAURENT CELY,48.92082,2.30617,12.28,R
92500002,92500,RUEIL-MALMAISON,119 Avenue du Président Pompidou,48.86843,2.19878,12.29,R
92500012,92500,Rueil-Malmaison,119 AVENUE DU PDT POMPIDOU,48.86843,2.19878,12.29,R
93300003,93300,AUBERVILLIERS,100 RUE CHARLES TILLON,48.919,2.394,12.3,R
93561001,93110,ROSNY-SOUS-BOIS,Avenue du Général de Gaulle,48.88206,2.47616,12.3,R
91430003,91430,Igny,ROUTE NATIONALE 444,48.735,2.225,12.34,R
93110002,93110,Rosny-sous-Bois,24 Boulevard Gabriel Péri,48.8777,2.48175,12.34,R
78140002,78140,Vélizy-Villacoublay,27 Avenue Louis Bréguet,48.781,2.183,12.36,R
78140010,78140,VELIZY VILLACOUBLAY,"27,RUE LOUIS BREGUET",48.781,2.183,12.36,R
93110004,93110,Rosny-sous-Bois,12 Boulevard Gabriel Péri,48.87765,2.48241,12.38,R
93110005,93110,Rosny-sous-Bois,12/14 BD.GABRIEL PERI - TOTAL,48.878,2.482,12.38,R
94500010,94500,Champigny-sur-Marne,247 AV CHARLES DE GAULLE,48.828,2.513,12.45,R
94500015,94500,Champigny-sur-Marne,14 AV DU GENERAL DE GAULLE,48.81814,2.51433,12.45,R
94500003,94500,Champigny-sur-Marne,141 Avenue du Général Leclerc,48.82806,2.51308,12.46,R
91380012,91380,Chilly-Mazarin,38 ROUTE DE LONGJUMEAU,48.70563,2.29629,12.48,R
91380010,91380,Chilly-Mazarin,32 AV. PIERRE BROSSOLETTE,48.702,2.32,12.5,R
92230009,92230,GENNEVILLIERS,111 Avenue Gabriel Péri,48.921,2.295,12.51,R
92250003,92250,La Garenne-Colombes,10 Boulevard de la République,48.90643,2.2479,12.53,R
92600004,92600,Asnières-sur-Seine,81 Rue des Bas,48.92,2.289,12.54,R
92000012,92000,NANTERRE,182 Rue Paul Vaillant-Couturier,48.88063,2.20622,12.58,R
91260001,91270,VIGNEUX-SUR-SEINE,8 Rue de la Longueraie,48.72,2.442,12.6,R
92000021,92000,NANTERRE,182 RUE P.VAILLANT COUTURIER,48.881,2.206,12.62,R
91380004,91380,Chilly-Mazarin,7 Avenue Pierre Brossolette,48.701,2.319,12.63,R
93000011,93000,BOBIGNY,19 AV JEAN JAURES,48.906,2.445,12.67,R
92000025,92000,nanterre,141 rue paul vaillant couturier,48.8816,2.20559,12.68,R
92000027,92000,Nanterre,141 rue Paul Vaillant Couturier,48.88163,2.20562,12.68,R
92000028,92000,Nanterre,141 Rue Paul Vaillant Couturier,48.88165,2.20568,12.68,R
92000002,92000,NANTERRE,141 Rue Paul Vaillant-Couturier,48.88183,2.20519,12.72,R
92500013,92500,Rueil-Malmaison,32-40 AVENUE DU 18 JUIN 1940,48.868,2.191,12.77,R
92500001,92500,RUEIL-MALMAISON,40 Avenue du 18 Juin 1940,48.86821,2.19086,12.79,R
91380007,91380,CHILLY-MAZARIN,118 Rue de la Passerelle,48.699,2.321,12.82,R
93700003,93700,DRANCY,"80, rue Saint Stenay",48.918,2.418,12.83,R
94370008,94370,Sucy-en-Brie,63/71 AV DU GENERAL LECLERC,48.777,2.511,12.85,R
94370001,94370,Sucy-en-Brie,63 Rue du Général Leclerc,48.77724,2.51138,12.87,R
